CLASS,DESCRIPTION,CORES SATISFIED,DAYS/TIMES,ROOM,INSTRUCTOR,UNITS 
POLI 195DW (43070),Seminar in U.S. Politics,"Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MW 03:30 PM - 5:15pm,VARI 232,"Lai, James S",5.00
POLI 195DW (43070),Seminar in U.S. Politics,"Race Place & Soc Inequalities (Pathway), Advanced Writing, Diversity",MW 03:30 PM - 5:15pm,VARI 232,"Lai, James S",5.00
SOCI 126 (44533),Intersectionality: Prncpl&Prax,"Race Place & Soc Inequalities (Pathway), Diversity, Social Science",MW 03:30 PM - 5:15pm,KENNA 310,"Heard, CiAuna",5.00
SOCI 126 (44533),Intersectionality: Prncpl&Prax,"Race Place & Soc Inequalities (Pathway), Diversity, Social Science",MW 03:30 PM - 5:15pm,KENNA 310,"Heard, CiAuna",5.00
SOCI 126 (44533),Intersectionality: Prncpl&Prax,"Race Place & Soc Inequalities (Pathway), Diversity, Social Science",MW 03:30 PM - 5:15pm,KENNA 310,"Heard, CiAuna",5.00
SOCI 126 (44533),Intersectionality: Prncpl&Prax,"Race Place & Soc Inequalities (Pathway), Diversity, Social Science",MW 03:30 PM - 5:15pm,KENNA 310,"Heard, CiAuna",5.00
SOCI 126 (44533),Intersectionality: Prncpl&Prax,"Race Place & Soc Inequalities (Pathway), Diversity, Social Science",MW 03:30 PM - 5:15pm,KENNA 310,"Heard, CiAuna",5.00
SOCI 126 (44533),Intersectionality: Prncpl&Prax,"Race Place & Soc Inequalities (Pathway), Diversity, Social Science",MW 03:30 PM - 5:15pm,KENNA 310,"Heard, CiAuna",5.00
SOCI 126 (44533),Intersectionality: Prncpl&Prax,"Race Place & Soc Inequalities (Pathway), Diversity, Social Science",MW 03:30 PM - 5:15pm,KENNA 310,"Heard, CiAuna",5.00
WGST 125 (44337),Intersectionality: Prncpl&Prax,"Race Place & Soc Inequalities (Pathway), Diversity, Social Science",MW 03:30 PM - 5:15pm,KENNA 310,"Heard, CiAuna",5.00
WGST 125 (44337),Intersectionality: Prncpl&Prax,"Race Place & Soc Inequalities (Pathway), Diversity, Social Science",MW 03:30 PM - 5:15pm,KENNA 310,"Heard, CiAuna",5.00
WGST 125 (44337),Intersectionality: Prncpl&Prax,"Race Place & Soc Inequalities (Pathway), Diversity, Social Science",MW 03:30 PM - 5:15pm,KENNA 310,"Heard, CiAuna",5.00
WGST 125 (44337),Intersectionality: Prncpl&Prax,"Race Place & Soc Inequalities (Pathway), Diversity, Social Science",MW 03:30 PM - 5:15pm,KENNA 310,"Heard, CiAuna",5.00
WGST 125 (44337),Intersectionality: Prncpl&Prax,"Race Place & Soc Inequalities (Pathway), Diversity, Social Science",MW 03:30 PM - 5:15pm,KENNA 310,"Heard, CiAuna",5.00
WGST 125 (44337),Intersectionality: Prncpl&Prax,"Race Place & Soc Inequalities (Pathway), Diversity, Social Science",MW 03:30 PM - 5:15pm,KENNA 310,"Heard, CiAuna",5.00
WGST 125 (44337),Intersectionality: Prncpl&Prax,"Race Place & Soc Inequalities (Pathway), Diversity, Social Science",MW 03:30 PM - 5:15pm,KENNA 310,"Heard, CiAuna",5.00
CENG 115 (43454),Civil Engineering Materials,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 10:20 AM - 12pm,SCDI 3115,"Nilsson, Tonya L",4.00
CENG 115 (43454),Civil Engineering Materials,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 10:20 AM - 12pm,SCDI 3115,"Nilsson, Tonya L",4.00
CENG 115 (43454),Civil Engineering Materials,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 10:20 AM - 12pm,SCDI 3115,"Nilsson, Tonya L",4.00
CENG 115 (43454),Civil Engineering Materials,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 10:20 AM - 12pm,SCDI 3115,"Nilsson, Tonya L",4.00
CENG 115 (43454),Civil Engineering Materials,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 10:20 AM - 12pm,SCDI 3115,"Nilsson, Tonya L",4.00
CENG 115 (43454),Civil Engineering Materials,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 10:20 AM - 12pm,SCDI 3115,"Nilsson, Tonya L",4.00
CENG 115 (43454),Civil Engineering Materials,"Sustainability (Pathway), Values Science Technology (Pathway)",TR 10:20 AM - 12pm,SCDI 3115,"Nilsson, Tonya L",4.00
CENG 115L (43455),Civil Engineering Material Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",T 02:15 PM - 5pm,ALAM 111,"Nilsson, Tonya L",1.00
CENG 115L (43455),Civil Engineering Material Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",T 02:15 PM - 5pm,ALAM 111,"Nilsson, Tonya L",1.00
CENG 115L (43455),Civil Engineering Material Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",T 02:15 PM - 5pm,ALAM 111,"Nilsson, Tonya L",1.00
CENG 115L (43455),Civil Engineering Material Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",T 02:15 PM - 5pm,ALAM 111,"Nilsson, Tonya L",1.00
CENG 115L (43455),Civil Engineering Material Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",T 02:15 PM - 5pm,ALAM 111,"Nilsson, Tonya L",1.00
CENG 115L (43455),Civil Engineering Material Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",T 02:15 PM - 5pm,ALAM 111,"Nilsson, Tonya L",1.00
CENG 115L (43455),Civil Engineering Material Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",T 02:15 PM - 5pm,ALAM 111,"Nilsson, Tonya L",1.00
CENG 115L (43774),Civil Engineering Material Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",R 02:15 PM - 5pm,ALAM 111,"Pachmayer, Karen",1.00
CENG 115L (43774),Civil Engineering Material Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",R 02:15 PM - 5pm,ALAM 111,"Pachmayer, Karen",1.00
CENG 115L (43774),Civil Engineering Material Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",R 02:15 PM - 5pm,ALAM 111,"Pachmayer, Karen",1.00
CENG 115L (43774),Civil Engineering Material Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",R 02:15 PM - 5pm,ALAM 111,"Pachmayer, Karen",1.00
CENG 115L (43774),Civil Engineering Material Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",R 02:15 PM - 5pm,ALAM 111,"Pachmayer, Karen",1.00
CENG 115L (43774),Civil Engineering Material Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",R 02:15 PM - 5pm,ALAM 111,"Pachmayer, Karen",1.00
CENG 115L (43774),Civil Engineering Material Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",R 02:15 PM - 5pm,ALAM 111,"Pachmayer, Karen",1.00
CENG 140 (43438),Water Resources Engineering,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,HEAFEY 122,"Doyle, Laura A",4.00
CENG 140 (43438),Water Resources Engineering,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,HEAFEY 122,"Doyle, Laura A",4.00
CENG 140 (43438),Water Resources Engineering,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,HEAFEY 122,"Doyle, Laura A",4.00
CENG 140 (43438),Water Resources Engineering,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,HEAFEY 122,"Doyle, Laura A",4.00
CENG 140 (43438),Water Resources Engineering,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,HEAFEY 122,"Doyle, Laura A",4.00
CENG 140 (43438),Water Resources Engineering,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,HEAFEY 122,"Doyle, Laura A",4.00
CENG 140 (43438),Water Resources Engineering,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,HEAFEY 122,"Doyle, Laura A",4.00
CENG 140L (43449),Water Resources Engr Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",F 02:15 PM - 5pm,HEAFEY 112,"Doyle, Laura A",1.00
CENG 140L (43449),Water Resources Engr Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",F 02:15 PM - 5pm,HEAFEY 112,"Doyle, Laura A",1.00
CENG 140L (43449),Water Resources Engr Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",F 02:15 PM - 5pm,HEAFEY 112,"Doyle, Laura A",1.00
CENG 140L (43449),Water Resources Engr Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",F 02:15 PM - 5pm,HEAFEY 112,"Doyle, Laura A",1.00
CENG 140L (43449),Water Resources Engr Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",F 02:15 PM - 5pm,HEAFEY 112,"Doyle, Laura A",1.00
CENG 140L (43449),Water Resources Engr Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",F 02:15 PM - 5pm,HEAFEY 112,"Doyle, Laura A",1.00
CENG 140L (43449),Water Resources Engr Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",F 02:15 PM - 5pm,HEAFEY 112,"Doyle, Laura A",1.00
CENG 143 (43439),Environmental Engineering,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 09:15 AM - 10:20am,SCDI 3301,"Amirbahman, Aria",3.00
CENG 143 (43439),Environmental Engineering,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 09:15 AM - 10:20am,SCDI 3301,"Amirbahman, Aria",3.00
CENG 143 (43439),Environmental Engineering,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 09:15 AM - 10:20am,SCDI 3301,"Amirbahman, Aria",3.00
CENG 143 (43439),Environmental Engineering,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 09:15 AM - 10:20am,SCDI 3301,"Amirbahman, Aria",3.00
CENG 143 (43439),Environmental Engineering,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 09:15 AM - 10:20am,SCDI 3301,"Amirbahman, Aria",3.00
CENG 143 (43439),Environmental Engineering,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 09:15 AM - 10:20am,SCDI 3301,"Amirbahman, Aria",3.00
CENG 143 (43439),Environmental Engineering,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 09:15 AM - 10:20am,SCDI 3301,"Amirbahman, Aria",3.00
CENG 143L (43450),Environmental Engineering Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",M 02:15 PM - 5pm,HEAFEY 122,"Amirbahman, Aria",1.00
CENG 143L (43450),Environmental Engineering Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",M 02:15 PM - 5pm,HEAFEY 122,"Amirbahman, Aria",1.00
CENG 143L (43450),Environmental Engineering Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",M 02:15 PM - 5pm,HEAFEY 122,"Amirbahman, Aria",1.00
CENG 143L (43450),Environmental Engineering Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",M 02:15 PM - 5pm,HEAFEY 122,"Amirbahman, Aria",1.00
CENG 143L (43450),Environmental Engineering Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",M 02:15 PM - 5pm,HEAFEY 122,"Amirbahman, Aria",1.00
CENG 143L (43450),Environmental Engineering Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",M 02:15 PM - 5pm,HEAFEY 122,"Amirbahman, Aria",1.00
CENG 143L (43450),Environmental Engineering Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",M 02:15 PM - 5pm,HEAFEY 122,"Amirbahman, Aria",1.00
CENG 143L (43451),Environmental Engineering Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",W 02:15 PM - 5pm,BERGIN 214,"Amirbahman, Aria",1.00
CENG 143L (43451),Environmental Engineering Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",W 02:15 PM - 5pm,BERGIN 214,"Amirbahman, Aria",1.00
CENG 143L (43451),Environmental Engineering Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",W 02:15 PM - 5pm,BERGIN 214,"Amirbahman, Aria",1.00
CENG 143L (43451),Environmental Engineering Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",W 02:15 PM - 5pm,BERGIN 214,"Amirbahman, Aria",1.00
CENG 143L (43451),Environmental Engineering Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",W 02:15 PM - 5pm,BERGIN 214,"Amirbahman, Aria",1.00
CENG 143L (43451),Environmental Engineering Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",W 02:15 PM - 5pm,BERGIN 214,"Amirbahman, Aria",1.00
CENG 143L (43451),Environmental Engineering Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",W 02:15 PM - 5pm,BERGIN 214,"Amirbahman, Aria",1.00
ENGR 1 (43603),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",T 12:10 PM - 1:15pm,SCDI 1308,"Zbib, Mohamad",1.00
ENGR 1 (43603),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",T 12:10 PM - 1:15pm,SCDI 1308,"Zbib, Mohamad",1.00
ENGR 1 (43603),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",T 12:10 PM - 1:15pm,SCDI 1308,"Zbib, Mohamad",1.00
ENGR 1 (43603),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",T 12:10 PM - 1:15pm,SCDI 1308,"Zbib, Mohamad",1.00
ENGR 1 (43603),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",T 12:10 PM - 1:15pm,SCDI 1308,"Zbib, Mohamad",1.00
ENGR 1 (43603),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",T 12:10 PM - 1:15pm,SCDI 1308,"Zbib, Mohamad",1.00
ENGR 1 (43603),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",T 12:10 PM - 1:15pm,SCDI 1308,"Zbib, Mohamad",1.00
ENGR 1 (43606),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",R 12:10 PM - 1:15pm,SCDI 1308,"Westerinen, Jeff",1.00
ENGR 1 (43606),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",R 12:10 PM - 1:15pm,SCDI 1308,"Westerinen, Jeff",1.00
ENGR 1 (43606),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",R 12:10 PM - 1:15pm,SCDI 1308,"Westerinen, Jeff",1.00
ENGR 1 (43606),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",R 12:10 PM - 1:15pm,SCDI 1308,"Westerinen, Jeff",1.00
ENGR 1 (43606),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",R 12:10 PM - 1:15pm,SCDI 1308,"Westerinen, Jeff",1.00
ENGR 1 (43606),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",R 12:10 PM - 1:15pm,SCDI 1308,"Westerinen, Jeff",1.00
ENGR 1 (43606),Intro to Engineering,"Sustainability (Pathway), Science Technology & Society, Partial Credit Civic Engagement",R 12:10 PM - 1:15pm,SCDI 1308,"Westerinen, Jeff",1.00
ENVS 23 (42687),Introduction to Earth Systems,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,ALAM 102,"Wang, Youzhu",5.00
ENVS 23 (42687),Introduction to Earth Systems,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,ALAM 102,"Wang, Youzhu",5.00
ENVS 23 (42687),Introduction to Earth Systems,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,ALAM 102,"Wang, Youzhu",5.00
ENVS 23 (42687),Introduction to Earth Systems,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,ALAM 102,"Wang, Youzhu",5.00
ENVS 23 (42687),Introduction to Earth Systems,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,ALAM 102,"Wang, Youzhu",5.00
ENVS 23 (42687),Introduction to Earth Systems,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,ALAM 102,"Wang, Youzhu",5.00
ENVS 23 (42687),Introduction to Earth Systems,"Sustainability (Pathway), Values Science Technology (Pathway)",MWF 01:00 PM - 2:05pm,ALAM 102,"Wang, Youzhu",5.00
ENVS 23 Lab (42688),Introduction to Earth Systems Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",W 08:30 AM - 11:15am,SCDI 3205,"Wang, Youzhu",N/A
ENVS 23 Lab (42688),Introduction to Earth Systems Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",W 08:30 AM - 11:15am,SCDI 3205,"Wang, Youzhu",N/A
ENVS 23 Lab (42688),Introduction to Earth Systems Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",W 08:30 AM - 11:15am,SCDI 3205,"Wang, Youzhu",N/A
ENVS 23 Lab (42688),Introduction to Earth Systems Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",W 08:30 AM - 11:15am,SCDI 3205,"Wang, Youzhu",N/A
ENVS 23 Lab (42688),Introduction to Earth Systems Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",W 08:30 AM - 11:15am,SCDI 3205,"Wang, Youzhu",N/A
ENVS 23 Lab (42688),Introduction to Earth Systems Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",W 08:30 AM - 11:15am,SCDI 3205,"Wang, Youzhu",N/A
ENVS 23 Lab (42688),Introduction to Earth Systems Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",W 08:30 AM - 11:15am,SCDI 3205,"Wang, Youzhu",N/A
ENVS 23 Lab (42689),Introduction to Earth Systems Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",F 08:30 AM - 11:15am,SCDI 3205,"Wang, Youzhu",N/A
ENVS 23 Lab (42689),Introduction to Earth Systems Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",F 08:30 AM - 11:15am,SCDI 3205,"Wang, Youzhu",N/A
ENVS 23 Lab (42689),Introduction to Earth Systems Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",F 08:30 AM - 11:15am,SCDI 3205,"Wang, Youzhu",N/A
ENVS 23 Lab (42689),Introduction to Earth Systems Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",F 08:30 AM - 11:15am,SCDI 3205,"Wang, Youzhu",N/A
ENVS 23 Lab (42689),Introduction to Earth Systems Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",F 08:30 AM - 11:15am,SCDI 3205,"Wang, Youzhu",N/A
ENVS 23 Lab (42689),Introduction to Earth Systems Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",F 08:30 AM - 11:15am,SCDI 3205,"Wang, Youzhu",N/A
ENVS 23 Lab (42689),Introduction to Earth Systems Lab,"Sustainability (Pathway), Values Science Technology (Pathway)",F 08:30 AM - 11:15am,SCDI 3205,"Wang, Youzhu",N/A
ARTS 159 (43810),Storytelling in Digital Arts,"The Digital Age (Pathway), Arts, Experiential Learning for Social Justice",MW 10:30 AM - 12:50pm,DOWD 304,"Moro, Takeshi",5.00
ARTS 159 (43810),Storytelling in Digital Arts,"The Digital Age (Pathway), Arts, Experiential Learning for Social Justice",MW 10:30 AM - 12:50pm,DOWD 304,"Moro, Takeshi",5.00
ARTS 159 (43810),Storytelling in Digital Arts,"The Digital Age (Pathway), Arts, Experiential Learning for Social Justice",MW 10:30 AM - 12:50pm,DOWD 304,"Moro, Takeshi",5.00
ARTS 159 (43810),Storytelling in Digital Arts,"The Digital Age (Pathway), Arts, Experiential Learning for Social Justice",MW 10:30 AM - 12:50pm,DOWD 304,"Moro, Takeshi",5.00
ARTS 159 (43810),Storytelling in Digital Arts,"The Digital Age (Pathway), Arts, Experiential Learning for Social Justice",MW 10:30 AM - 12:50pm,DOWD 304,"Moro, Takeshi",5.00
ARTS 159 (43810),Storytelling in Digital Arts,"The Digital Age (Pathway), Arts, Experiential Learning for Social Justice",MW 10:30 AM - 12:50pm,DOWD 304,"Moro, Takeshi",5.00
ARTS 159 (43810),Storytelling in Digital Arts,"The Digital Age (Pathway), Arts, Experiential Learning for Social Justice",MW 10:30 AM - 12:50pm,DOWD 304,"Moro, Takeshi",5.00
OMIS 34 (43398),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 02:15 PM - 3:20pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43398),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 02:15 PM - 3:20pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43398),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 02:15 PM - 3:20pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43398),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 02:15 PM - 3:20pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43398),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 02:15 PM - 3:20pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43398),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 02:15 PM - 3:20pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43398),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 02:15 PM - 3:20pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43383),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 03:30 PM - 4:35pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43383),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 03:30 PM - 4:35pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43383),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 03:30 PM - 4:35pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43383),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 03:30 PM - 4:35pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43383),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 03:30 PM - 4:35pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43383),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 03:30 PM - 4:35pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43383),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 03:30 PM - 4:35pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43394),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 10:20 AM - 12pm,LUCAS 209,"Sur, Sumana",4.00
OMIS 34 (43394),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 10:20 AM - 12pm,LUCAS 209,"Sur, Sumana",4.00
OMIS 34 (43394),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 10:20 AM - 12pm,LUCAS 209,"Sur, Sumana",4.00
OMIS 34 (43394),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 10:20 AM - 12pm,LUCAS 209,"Sur, Sumana",4.00
OMIS 34 (43394),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 10:20 AM - 12pm,LUCAS 209,"Sur, Sumana",4.00
OMIS 34 (43394),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 10:20 AM - 12pm,LUCAS 209,"Sur, Sumana",4.00
OMIS 34 (43394),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 10:20 AM - 12pm,LUCAS 209,"Sur, Sumana",4.00
OMIS 34 (43381),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43381),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43381),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43381),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43381),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43381),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43381),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",MWF 11:45 AM - 12:50pm,LUCAS 209,"Tan, Xuan",4.00
OMIS 34 (43391),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,LUCAS 210,"Sur, Sumana",4.00
OMIS 34 (43391),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,LUCAS 210,"Sur, Sumana",4.00
OMIS 34 (43391),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,LUCAS 210,"Sur, Sumana",4.00
OMIS 34 (43391),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,LUCAS 210,"Sur, Sumana",4.00
OMIS 34 (43391),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,LUCAS 210,"Sur, Sumana",4.00
OMIS 34 (43391),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,LUCAS 210,"Sur, Sumana",4.00
OMIS 34 (43391),"Science,Info Tech, Busn & Soc","The Digital Age (Pathway), Values Science Technology (Pathway), Science Technology & Society",TR 12:10 PM - 1:50pm,LUCAS 210,"Sur, Sumana",4.00
